Link Profile Pengguna;Username;Bintang ke-1;Bintang ke-2;bintang ke-3;Bintang ke-4;Bintang ke-4;Rating;Sejak Ulasan;Comment;Total Like Comment
https://lh3.googleusercontent.com/a/ACg8ocJ4BTjr_C9cB8-OKyFItFbJPVmsgHIaxTeO04KuqdjhUQw=w45-h45-p-rp-mo-ba4-br100;A Arief (A R 1 3 F);1;1;1;1;1;5;2 minggu lalu;Mal dengan konsep lebih terbuka tapi nyaman. Konsep tenant nya seperti lagi exploring stand pameran, tapi seru dan beda! 😄;0
https://lh3.googleusercontent.com/a-/ALV-UjWU6gWUyAEOkuFmD6ZZFvPkfdBMTRw-unt3L_dq63JNJA=w45-h45-p-rp-mo-br100;Fassa Dery;1;1;1;1;1;5;2 minggu lalu;Overall tempatt nya nyaman, view nya enak. Bisa direkomendasikan sbg lokasi penginapan;0
https://lh3.googleusercontent.com/a-/ALV-UjXJ3Ys7aSa3lPKAdAI8ZjXGTcGRATmMxZhm4E_gU3pYCb4=w45-h45-p-rp-mo-br100;Budi Santoso;1;1;1;1;0;4;2 minggu lalu;Parkir n traffic nya yg ribet maceutt. Overall Mall nya nyaman dikunjungi.  Public Toiletnya  lebih diperhatikan lagi penempatannya, jangan 1 area toilet per 1 lantai, jauh jaraknya n cukup ribet nyari nya;0
https://lh3.googleusercontent.com/a-/ALV-UjW24dPHJQGOYloY2g0c8J3Na4BgE_kQmcBXw7nTOKrzGkYy=w45-h45-p-rp-mo-ba4-br100;Julia Rosmaya;1;1;1;1;0;4;2 minggu lalu;Konsep mall nya gak biasa. Dibuat seperti pertokoan lengkap dengan catwalk-nya. Isinya lumayan lengkap. Cocok buat keluarga;0
https://lh3.googleusercontent.com/a-/ALV-UjWjMeUxJCnGo-LG4hJBvb-RWMjWn4NP1GPPQduFx1OWqst-=w45-h45-p-rp-mo-ba7-br100;Daxa Daxa;1;1;1;1;1;5;2 tahun lalu;Salah satu mall terbesar dan terfavourit di kota bandung, dengan konsep perpaduan mall indoor dan outdoor. Dilengkapi dengan tenan kelas menengah ke atas. Salah satu keunggulan mall ini adalah dekorasi mall yang berubah setiap 6 bulan …;43
https://lh3.googleusercontent.com/a-/ALV-UjVRv9HPasDkWeWPgq2SFF2oyHP0xNOBiFSwuwz0odou1_Ov=w45-h45-p-rp-mo-ba8-br100;Imam Santosa;1;1;1;1;1;5;2 tahun lalu;PVJ Bandung;0
https://lh3.googleusercontent.com/a-/ALV-UjXcBTolsaWXzElSjx0uRYJSr8FI5BBAz6BwnhkSfHm2E5k=w45-h45-p-rp-mo-ba5-br100;Agnescia Sera;1;1;1;1;1;5;2 tahun lalu;Passs banget buat cuci mata..banyak outlet fashion brand luar dan lokal, wisata kuliner serta lokasi yang pas untuk menikmati weekend bersama teman dan keluarga;6
https://lh3.googleusercontent.com/a-/ALV-UjXnbWDxG2HIrU6h1VdhhiDMc85s9LIU4WFxtmM6yduQJQh1=w45-h45-p-rp-mo-ba6-br100;a tendi;1;1;1;1;1;5;2 tahun lalu;Selalu rame apalagi longweekend bikin macet area sukajadi stbudhi hehehe;0
https://lh3.googleusercontent.com/a-/ALV-UjU_3gYBga625hwJPo-AI4LWrXQxBy3SLDwOaXz_JrQJurA=w45-h45-p-rp-mo-ba5-br100;Fajar Nazmi;1;1;1;1;1;5;2 tahun lalu;Tanggal kunjungan: 24 Desember 2020 (Dalam situasi darurat Covid-19 & PSBB Kota Bandung);0
https://lh3.googleusercontent.com/a-/ALV-UjUjmQdiAuffxNGFjlTSGW9nlcgAUz1v47AvZa1SW5ab2DY=w45-h45-p-rp-mo-ba4-br100;muhamad “Daniel” saefuloh;1;1;1;1;1;5;2 tahun lalu;Kalau belanja keseni,harus siap fisik, butuh waktu minimal 2 jam untuk sekedar keliling area mall. Kalau naik lift lantai RL dan turun di lantai S1 nanti bisa lihat wahana air terjun buatan yang mirip dengan aslinya. Banyak wahana swafoto di lantai S1.;5
https://lh3.googleusercontent.com/a-/ALV-UjWg8Cy6zu1tclHjknbd3weH6aLQQXDqGrkIr-h-3C7Ucxw=w45-h45-p-rp-mo-br100;septiyanto kewell;1;1;1;1;1;5;2 tahun lalu;Ini adalah tempat salah satu terkenal di bandung konsep mall yang selalu ramai pengujung. Kesini kemarin bareng rekan kerja sekalian acara kondangan rekan kerja juga, dan tidak lupa kita mampir di pusat belanja mall paris van java, sekalian …;12
https://lh3.googleusercontent.com/a-/ALV-UjWcJOyA1pJ6eQDATSeZixQ8y-pwoze0cems8FjJIJcBD6WT=w45-h45-p-rp-mo-ba4-br100;Ragid Pramudia-Agus;1;1;1;1;1;5;2 tahun lalu;Pvj favorit banget kalo lagi di bandung, sering kesini tapi jarang belanja ehehehe.;0
https://lh3.googleusercontent.com/a-/ALV-UjUHV-mfQSk2xj7oWisju-r1CN5d5ddjsagavUM6Ofhnex7F=w45-h45-p-rp-mo-ba6-br100;Gani Kurniawan;1;1;1;1;1;5;2 tahun lalu;Di Paris Van Java ada hal unik yang tentu membuat betah di sana. Bernama Sky Level yang menyajikan liburan bagai di alam bebas.  Di Sky Level ini kita akan disuguhkan pemandangan taman bunga, tanaman serba hijau dan udara sejuk di …;0
https://lh3.googleusercontent.com/a-/ALV-UjU0I9LB0gdkTtlG0LCSVLHn_jz5uadOM8vTekixRscgqF43=w45-h45-p-rp-mo-ba5-br100;Aria Wijaya Kartosuwondo;1;1;1;1;1;5;2 tahun lalu;Mall yang sangat besaaaaaaarrr dan luaaaaaassss tapi segala merek ada disini dan segala apapun yang kita mau pasti ada disini pokoknya mall yang sangat komplit plit plit deh. Anak2 malam mingguan puas banget di mall sini. Mantap.;3
https://lh3.googleusercontent.com/a/ACg8ocLMEkCezOk77eMBBcGgCMA12WKCzaeCUagXLeO4R18=w45-h45-p-rp-mo-ba5-br100;Eva Hayatun;1;1;1;1;1;5;2 tahun lalu;Luas bgt tapi sayank mushola nya tempat wudhu dan tempat sholat pria dan wanita tidak ada pembatas jadi masih terlihat semoga kedepannya bisa lebih baik karena muslimah sejati tidak boleh terlihat aurat oleh lelaki bukan mahromnya;0
https://lh3.googleusercontent.com/a/ACg8ocIWPvK5J0u0ZGvr0JN17gBYhco-u50R-U320YbT9yam=w45-h45-p-rp-mo-ba4-br100;Karini Santoso;1;1;1;1;1;5;2 tahun lalu;Mall dengan concept menarik, ada perbelanjaan, dinning, family entertainment juga..lengkap dan gak bosenin. Mau belanja yg brand maupun yang biasa saja, kebutuhan segala macam ada disini. Parkir luas diluar maupun gedung..ingat bayar pakai …;0
https://lh3.googleusercontent.com/a-/ALV-UjUAjsPB9194RebS84qMBLZHBC99QQ97szB_Fa-utXKKjVw=w45-h45-p-rp-mo-ba5-br100;RIKA DR;1;1;1;1;1;5;2 tahun lalu;Mall nya luas;0
https://lh3.googleusercontent.com/a/ACg8ocIwGF0AdcUNMIAg94ZdHetQ0B1K_uSNxOdf_FoTRg9i=w45-h45-p-rp-mo-ba4-br100;Maya Agustin;1;1;1;1;1;5;2 tahun lalu;Mall yg Lengkap..dr Kebutuhan Pokok..Fashion..dn Caffe2 berkelas..dn Resto2 Pilihan ada dsana..;2
https://lh3.googleusercontent.com/a-/ALV-UjWVpQdMd_wHi-9u1J4nB5h9t1qgHUIsNP8rBo-yX8hstpBn=w45-h45-p-rp-mo-ba4-br100;Lydia;1;1;1;1;1;5;2 tahun lalu;Tempat yang unik di Bandung. Recommand banget bagi yang ingin melihat suasana luar negeri tanpa harus jauh pergi ke luar negeri. Lantai yang perpaduan dari kayu dan keramik.;0
https://lh3.googleusercontent.com/a-/ALV-UjVVrzkBEKPADIDcpolT1OL6av7Xdh-kQufC35wjfwHgZnU=w45-h45-p-rp-mo-ba5-br100;Tofiq Saepurochim;1;1;1;1;1;5;2 tahun lalu;Sarana perbelanjaan terlengkap berikut restonya juga beraneka ragam sampai otomotip pun tersedia tempat yg bersih dan nyaman serta penataan ruang yg bagus;3
https://lh3.googleusercontent.com/a-/ALV-UjUNOnfGh_U86Snu7DrnqatpXkCvS7s2xAh0sdFEFLwC3KE=w45-h45-p-rp-mo-ba6-br100;Ayah Neno;1;1;1;1;0;4;2 tahun lalu;Amazing!!!!!, but.....;0
https://lh3.googleusercontent.com/a-/ALV-UjWpUaoTwCIo0VuCWKOGWCuZGxeuriXjg59NehOgVaFKEavb=w45-h45-p-rp-mo-ba7-br100;Aaaarumi;1;1;1;1;0;4;2 tahun lalu;Gaperlu panjang lebar, orang bandung pasti dah tau tempat ini. Apalagi orang Jakarta wkwk …;43
https://lh3.googleusercontent.com/a-/ALV-UjXmjuZ-qIV31RCQmvSBv1kccVJwdTMaRQAx9tjfbDfZBQ=w45-h45-p-rp-mo-ba4-br100;Furry Sasti;1;1;1;1;0;4;2 tahun lalu;Kalo nginep di seputaran Sukajadi, wajib banget mampir ke PVJ dgn berjalan kaki atau naik angkot. Pengennya sih bawa kendaraan sendiri, tp apalah daya gak punya boil di bandung😂 krn mmg pengalaman saat nunggu Ojol di mari #Beeuhhh Superb …;7
https://lh3.googleusercontent.com/a-/ALV-UjWN0mIAzGT-5Gc36rgdxLwqJ_FVo4TAkBXafqTgHPN57so=w45-h45-p-rp-mo-ba4-br100;Evan;1;1;1;1;0;4;2 tahun lalu;Always going to this place for walking and shopping around but we can't deny, this mall is quite crowded, but overall the services offered was enough to invite more shopper to go to here. …;3
https://lh3.googleusercontent.com/a-/ALV-UjXX9Fwz9JxRauhQXKnnxSWW_ytpsnGzOMmtA_etLdy99-4=w45-h45-p-rp-mo-ba4-br100;Yuri Viski;1;1;1;1;0;4;2 tahun lalu;Good place for shopping. But not for the toilet. As i know they just have 2 or 3 toilets center. Which is Antriiiinyaaa panjanggg bgt dan lama.. untuk musholanya, tempat wudhunya agak terbuka.. jadi kurang nyaman.. …;0
https://lh3.googleusercontent.com/a-/ALV-UjUxNv0V35CEPYojk5CemvS-8SSpwlYvmwqU96OBUaa_Nw0=w45-h45-p-rp-mo-ba6-br100;A Bayuadi;1;1;1;1;0;4;2 tahun lalu;Kelebihan :;0
https://lh3.googleusercontent.com/a-/ALV-UjVtSfdWNSGeZf229Trze5i6lLXw4hJ8oyhiHpSY2LAjEA=w45-h45-p-rp-mo-ba4-br100;Yayu Purwanti;1;1;1;0;0;3;2 tahun lalu;Sekarang banyak tanaman kurang terawat, tanaman banyak yang kering, sampah daun dimana². Toko baju masih sepi, tapi tempat makan udah mulai rame. Harganya diatas standar kalau menurut saya. …;0
https://lh3.googleusercontent.com/a-/ALV-UjVjYscVWN1lAOYkLIscLMSKXj5Rp9hN6ZsTZsBrvTuiPGk=w45-h45-p-rp-mo-ba6-br100;Silvi Diani;1;1;1;0;0;3;2 tahun lalu;Kalo ga kepaksa kesini males sih. Walau banyak spot yg menyenangkan tapi kalo weekend dan hari libur itu males di parkir nya. Sesekali aja, jaman covid skrg ini akses masuk melalui lift dibatasi, duh males pokonya. Harus santai dan ga seneng jalan sana sini jadi ga emosi, hehe...;0
https://lh3.googleusercontent.com/a-/ALV-UjW1TlOk-9I839LxuK_n5XCs6OhIM_8mhi8mkMX6pFz5_yU=w45-h45-p-rp-mo-ba6-br100;My Life YM;1;1;1;1;1;5;3 bulan lalu;Mall favorite di Bandung.  Mall nya cukup luas, banyak brand terkenal disini.;11
https://lh3.googleusercontent.com/a-/ALV-UjV2P5JedL4BQnBv_oGBjrUh6pgdxaY_Vy4xkgl72DM_pfU=w45-h45-p-rp-mo-ba4-br100;Deeana Dee;1;1;1;1;1;5;3 bulan lalu;Mall yg unik dengan konsep outdoor, banyak pilihan makanan, toilet bersih, pokoknya kalo ke bandung sempetin kesini 😁 …;0
https://lh3.googleusercontent.com/a-/ALV-UjUctZkxrLPo_XaY7SX3WBmhS0_y6aiNetbTbvCTgcFdJnw=w45-h45-p-rp-mo-ba6-br100;Sugeng Wijaya;1;1;1;1;1;5;3 bulan lalu;Tempat bagus untuk berburu jajanan serta sandang....bisa buat ngadem   ..dengan view menarik.... ada lokasi buat swa foto;2
https://lh3.googleusercontent.com/a-/ALV-UjV5Jp9j81mAj7nWYbKJQCshOaU83-Kjs2dZxFmX18weRPY=w45-h45-p-rp-mo-br100;vivie sekawan;1;1;1;1;1;5;3 bulan lalu;Mall super luas di area Bandung utara menyimpan begitu banyak pengalaman untuk dicoba. Yang sangat jadi pembeda dengan mall lain adalah terdapat bioskop 4DX, rooftop garden, air terjun indoor, dan konsep mall semi outdoor;0
https://lh3.googleusercontent.com/a-/ALV-UjWhPgnWg9qv99VHIjfAFACD4SVj97tuhL4eZ1zxrDigzms=w45-h45-p-rp-mo-ba4-br100;Andi Sukma Putra;1;1;1;1;1;5;3 bulan lalu;Salah satu mall yang menjadi favorit kalau berkunjung ke bandung, banyak wahana banyak stand makanan dan pakaian, cocok berkunjung berasama keluarga, teman maupun pasangan, parkiran yang lumayan luas untuk kendaraan, cuma belum tau kalau untuk pengguna kursi roda apakah ada tempat untuk jalan dan parkir;0
https://lh3.googleusercontent.com/a-/ALV-UjX9ZlSNkkDaQtELQKmMPYELv-AzgNNIfahnsEIiUcOA9bk=w45-h45-p-rp-mo-ba5-br100;oki nugroho;1;1;1;1;1;5;3 bulan lalu;Mall ini gehde banget;0
https://lh3.googleusercontent.com/a-/ALV-UjWx3JOqM_8zhYmtbSEvx_q1EWa4kQLvyLppTatb96zUb_M=w45-h45-p-rp-mo-ba5-br100;Badut Ka Jhon;1;1;1;1;1;5;3 bulan lalu;Selalu keren buat jalan bareng kelurga;4
https://lh3.googleusercontent.com/a-/ALV-UjVqVlQOgn26Y8rL6boiRoWfLkYP8XHh5soKC5AKKEPXy0k=w45-h45-p-rp-mo-br100;NengAnisa111201 Nisa;1;1;1;1;1;5;3 bulan lalu;Kemarin kesini minggu ramai banget firstime sih kesini karna pengen liat the moon di cgv nya agak trauma kesini soalnya orang orang disini lebih ke menengah ke atas gue disarankan untuk yang punya duit wkwkwk;0
https://lh3.googleusercontent.com/a-/ALV-UjU2zT-wEGqMDcWgeeYDftn8ei3nmoAPdDwOczzhO3oIIADj=w45-h45-p-rp-mo-br100;Diah Kusumawardhani;1;1;1;1;1;5;3 bulan lalu;Mallyg cukup besar..dn bgus;0
https://lh3.googleusercontent.com/a-/ALV-UjXq_v3lx5xnzrZ38mkFRnzjQU6lejsrDcRa2KVUzhknLqE=w45-h45-p-rp-mo-ba2-br100;Riri Rita suminar;1;1;1;1;1;5;3 bulan lalu;Yang malas jauh2 ke lembang mainnya di PVJ aja. Ada air terjunnya ,mini zoo, kebun bunga, dan masih banyak lagi;0
https://lh3.googleusercontent.com/a-/ALV-UjWMJFqvd2Zq_cJAjT-PKF2GNr8T--6RnuPjXXw5N3FeCDaG=w45-h45-p-rp-mo-ba6-br100;B “Aboed” Hartani;1;1;1;1;1;5;3 bulan lalu;Salah satu mall favorite..;0
https://lh3.googleusercontent.com/a-/ALV-UjUIF0KNFSI8NfAdlwMQe8_9HuiaQrpjqaVQdUddh0mHh4o=w45-h45-p-rp-mo-ba4-br100;Lidya Imelda;1;1;1;1;1;5;3 bulan lalu;Guys, wajib banget datang untuk bermain di Timezone PVJ. Mesin permainan nya keren semua. Souvenirnya juga sebagus itu.;0
https://lh3.googleusercontent.com/a-/ALV-UjXXiFFjLlao7BkWd5KaQkfR5q4g0hgtQHXr8cnZSSGZuvQ=w45-h45-p-rp-mo-ba5-br100;Ujang Permana;1;1;1;1;1;5;3 bulan lalu;Tempatnya sangat luas;0
https://lh3.googleusercontent.com/a/ACg8ocKuLk2y5PiGtR1PICzG8gxP6C4fYufblgcl_b9dyKU8=w45-h45-p-rp-mo-ba3-br100;All about music;1;1;1;1;1;5;3 bulan lalu;Saya darang pas pagi hari jadi agak sepi .salah satu mall besar di kota bandung yg nyaman dan bagus;0
https://lh3.googleusercontent.com/a/ACg8ocKHwyp4YUC7HAkoKYYhvnYWvDMK_J_oqs9Lu8UypYkKdA=w45-h45-p-rp-mo-ba3-br100;Dadang Dedi Setiawan;1;1;1;1;1;5;3 bulan lalu;Mall yang luas dan lengkap utk belanja fashion maupun kulineran, fashion nya bagus2 dan makanannya enak2, parkir nya luas;0
https://lh3.googleusercontent.com/a/ACg8ocJZw6nxVKD2bFhwzumGQWLYJj4LhN2PsCtyLzIgkDX4rz8=w45-h45-p-rp-mo-ba4-br100;Nabila;1;1;1;1;1;5;3 bulan lalu;Salah satu mall yang wajib dikunjungi kalau kalian ke bandung. Berbagai brand terkenal ada di sana. Mallnya luas.;0
https://lh3.googleusercontent.com/a-/ALV-UjVdc9Y4SBmBOy0KPtUb5QCNXll-QYpcy3ViocG4634OAII=w45-h45-p-rp-mo-ba7-br100;Novan C N;1;1;1;1;1;5;3 bulan lalu;Mall paling ramai di bandung. Pilihan brand banyak. Makanan juga cukup beragam. Ada zoo dan permainannya.;0
https://lh3.googleusercontent.com/a-/ALV-UjWitCyhn80l7XZOOCRcverlZXSohO53-7mFqviBWbQKgAin=w45-h45-p-rp-mo-ba4-br100;Andy Yus Nugroho;1;1;1;1;0;4;3 bulan lalu;Tempat yang cocok buat jalan-jalan, belanja dan makan.;0
https://lh3.googleusercontent.com/a-/ALV-UjVQHYUgAPJ6yNxBdlTkcH6rYczbUanuICQyxuRvIpn2Vns=w45-h45-p-rp-mo-ba5-br100;cv trirasa;1;1;1;1;0;4;3 bulan lalu;Yang selalu saya apresiasi dari PVJ adalah parkiran mobil yang banyak, dengan pilihan spot ada yg outdoor, indoor--(sayap kiri kanan, medan landai, medan miring- basement, bertingkat), ada yg luas ada yg sempit berbagai macam jenis parkiran …;0
https://lh3.googleusercontent.com/a-/ALV-UjX5iFMjKn4FprEPE1Uufqwu7H3G-Y-SDl4h3i-dkeTmPX4=w45-h45-p-rp-mo-ba5-br100;Muhammad Rayhan Bustam;1;1;1;1;0;4;3 bulan lalu;Banyak store segala rupa. Mulai dari makanan, fashion, dll. One stop entertaining. Salah satu mall terlengkap di Bandung. Sekarang sudah banyak spot ramah anak yg free jg di sini. Ada taman, mini zoo, dll. di rooftopnya. Recommended utk …;2
https://lh3.googleusercontent.com/a-/ALV-UjXQRO3dYFsIq2_nrxzJ0mWTtmsMOKb0JbMqM3Gccx5Eh5Y=w45-h45-p-rp-mo-ba3-br100;Mei rina J;1;1;1;0;0;3;3 bulan lalu;First time ke pvj. Haduh mall nya bikin bingung, mau tanya2 ga ketemu security, ga ada lobby/concierge. Mana bawaan berat karena habis camping. Memang salah sendiri sih, habis camp malah ke mall besar.;0
https://lh3.googleusercontent.com/a/ACg8ocKpNj6RNEF9fMcPe0AjUr5uwUVYyFMf4tRAZMe1W4iYrA=w45-h45-p-rp-mo-br100;Yoana N.A;1;1;1;0;0;3;3 bulan lalu;Bagus tapi sangat tidak ramah toilet nya. Hanya tersedia di lantai lantai tertentu. Harusnya ada ditiap lantai, mana luas lagi dan tidak ada penanda toilet dimana. Kebersihan toilet nya pun tidak terjaga dan minum tissue. Semoga pihak …;0
https://lh3.googleusercontent.com/a-/ALV-UjVJA4Fc_RA1hnytyWt1P1Y4TGCKvm5nVzz5-RienarYBHY=w45-h45-p-rp-mo-br100;George Wisely;1;1;1;0;0;3;3 bulan lalu;Sama spt paskal tapi kok mal dalemnya gede banget ? Aku sesat lho pas misa di sana lho malah ke shilin 🤣 …;0
https://lh3.googleusercontent.com/a-/ALV-UjXoXg_OE8MTjspVH6d80K2z0nYx3t8EWCnp0zW7lpwdK_I=w45-h45-p-rp-mo-br100;aditya lukmansyah;1;1;0;0;0;2;3 bulan lalu;Mall ramai, makanan banyak demikian juga caffee, yang kurang adalah toilet jaaauuuh jika ada d sisi sogo;0
https://lh3.googleusercontent.com/a-/ALV-UjXLEH-JpacrDJpZQ0HkTm5W4FE-QGT7FE-m89Fsqwq4dnE=w45-h45-p-rp-mo-br100;Yudha Perkasa;1;0;0;0;0;1;3 bulan lalu;Musholla nya jorok,, becek,, sendal jepitnya kotor,, kesetnya basah kuyup,, ga ada cleaning service..;0
https://lh3.googleusercontent.com/a/ACg8ocLy8TOwMHRMUc7T_QzYe6vtr28FNHlqtEw-XGXoYZik=w45-h45-p-rp-mo-br100;Youtube Yuk;1;0;0;0;0;1;3 bulan lalu;Mall ter gak nyaman terkumuh ruang terbuka tapi parkiran dan mall terasa gelap pengap, papan info kurang, toilet kotor bau. Terlebih musholla nya sangat tidak nyaman beralaskan pavin block semi batu kotor najis dan tidak ada batas suci …;0
https://lh3.googleusercontent.com/a/ACg8ocJnB53nmuRwi6YKgu9AHhQRIeayzb5Qj5PwqbhiEbGA=w45-h45-p-rp-mo-ba2-br100;Suratno Karjo;1;0;0;0;0;1;3 bulan lalu;Saya adalah Ddriver ojol yang sering menolak order dari dan ke PVJ, masa Mall sebesar itu, tapi ngga ada parkir khusus ojol. Padahal tenan2 nya juga menggunakan e-commerce, aplikasi gofood, grabfood atau shopeefood, atau layanan antar/delivery lainnya. Bukankah itu saling membutuhkan?;0
https://lh3.googleusercontent.com/a-/ALV-UjX8LnhcsEnhbd7pn0rxg1ESZZdLRw8ix2teHYUJcT4FbA=w45-h45-p-rp-mo-br100;Erlangga Triputra;1;1;1;1;1;5;3 hari lalu;Di Shaburi, Saya memesan paket Special, dimana yang paling membedakan adalah daging Angus nya. Ada serat-serat dan lemaknya juga, enak sih jadi empuk dagingnya. Varian daging lainnya pun ada …;0
https://lh3.googleusercontent.com/a-/ALV-UjVGIGbGyQhueAc4VGyW_eGaX6wmYa3g7b4j9_5pbnsyDl8=w45-h45-p-rp-mo-ba5-br100;Ira SW;1;1;1;1;1;5;3 hari lalu;Makin kesini mallnya makin rame tapi ya gitu² aja sih sebenernya;0
https://lh3.googleusercontent.com/a-/ALV-UjUnnNXSyzehqYTOfNSVlfdP6sLsG-03TsYB7_mQxnoMxkQ=w45-h45-p-rp-mo-ba6-br100;Agus Finanta;1;1;1;1;1;5;3 hari lalu;Tempat yg asyik buat nongkrong, di kota bandung. Apa aja,banyak brand mewah. Untuk Toilet mungkin bisa di tambah, kalau lagi ramai, full banget apalagi toilet cewe;0
https://lh3.googleusercontent.com/a/ACg8ocIZEtrO9bxmFj7b_E35aBOuuesarcrxbUAJ9ouDF1Ji=w45-h45-p-rp-mo-br100;Lancer Evolution4;1;1;1;1;1;5;3 hari lalu;Tempat belanja di daerah bandung , dengan parkir yg luas , dan banyaj tempat nongkrong;0
https://lh3.googleusercontent.com/a-/ALV-UjXRXSpSEnNSALEVX-WMczL9dqCo3nk65x_eQlsZaqsYEQ=w45-h45-p-rp-mo-br100;西川バンドン;1;0;0;0;0;1;3 hari lalu;Mall super luas di sebuah negara yang mayoritas muslim tapi musholanya menyedihkan. Sempit gelap terpencil.. jauh.. ga ada papan petunjuk. Susah nyari buat yg ga apal. Kurang muslimfriendly. Lebih bagus ciwalk.;0
https://lh3.googleusercontent.com/a/ACg8ocJ9IlYiRj2jqpAhq3xPFGAAZ1fnUEtKI4dAwiZ2K0pm=w45-h45-p-rp-mo-ba5-br100;Marvello Tanzha;1;1;1;1;1;5;3 minggu lalu;Tempatnya luas banget sampe bingung pas muter nggak bisa balik lagi, ada air mancurnya di atas bagus banget, toiletnya bagus, banyak tempat fotonya juga.;17
https://lh3.googleusercontent.com/a-/ALV-UjUBVXucPdH0HKegvclR6FwUnhoOyKXnDZ8OPUTcn0GGTCs=w45-h45-p-rp-mo-ba4-br100;Kumala Dwi;1;1;1;1;1;5;3 minggu lalu;Rooftopnya ada kebun dan air terjun buatan, arena ice skating, dan area bermain anak, unik banget;0
https://lh3.googleusercontent.com/a/ACg8ocLkdOBRBrypv2Gnn1en18R29RKpdmsbKi3gvwlRgakp=w45-h45-p-rp-mo-ba3-br100;J N;1;1;1;1;1;5;3 minggu lalu;Mall dengan suasana yang unik, sebagian areanya outdoor dan keseluruhan areanya cukup luas sehingga pengunjung tidak akan bosan saat berbelanja maupun sekedar window shopping di sini. Ada juga ice skating di lantai atas, parkirnya cukup luas, dan tenant brandnya cukup lengkap.;0
https://lh3.googleusercontent.com/a-/ALV-UjWWaYUCDkee2XM9iGKQ_KYKZREXQGW1nCwmoITq3r93fjk=w45-h45-p-rp-mo-ba3-br100;Marry Beau;1;1;1;1;1;5;3 minggu lalu;salah satu mall terbaik di bdg, ada ring ice skating di atas , love it;0
https://lh3.googleusercontent.com/a-/ALV-UjX_aFuFWAQTQaFL-sl63xvjFWM9OHDuuoD7sPBGdHAkaz8=w45-h45-p-rp-mo-ba4-br100;Toar Demetrius Soeban (T.D. S);1;1;1;1;1;5;3 minggu lalu;Sejauh ini, the best in Indonesia, mengalahkan mall² manapun. Boleh bersaing dengan mall² di Eropa dan Inggris. Masalahnya hanya akses jalan yang buat sy cukup ribet. Parkir yang bikin sakit kepala..other than that.. Excellent! Pertahankan ya, terutama kebersihannya.;0
https://lh3.googleusercontent.com/a-/ALV-UjXuEanTHjtGhZ4aRX99lbF9Du5PXtqNbrfWVqX800tUX2Y=w45-h45-p-rp-mo-ba5-br100;tresi tiara;1;1;1;1;1;5;3 minggu lalu;Paling nyaman ke sini pas weekday, soalnya ga crowded…👌👌 …;2
https://lh3.googleusercontent.com/a-/ALV-UjVIw6C5_aBn-buhLTfNxtprTSr-wDvxSadocfGklhzHpmDP=w45-h45-p-rp-mo-ba7-br100;Maria Brassinga;1;1;1;1;0;4;3 minggu lalu;Tempat ini merupakan pusat perbelanjaan dengan konsep seperti pedestrian atau seolah kita berjalan jalan di jalanan kota namun semuanya dalam satu lokasi gedung. Unik & menarik. …;0
https://lh3.googleusercontent.com/a-/ALV-UjUnNQ_WppIcHtPwjAVjjDMe-DQjcg3R7Ke9ZXo3YKBP4Kg=w45-h45-p-rp-mo-ba6-br100;Adrasa ID;1;1;1;1;0;4;3 minggu lalu;Bukan hanya sekedar mall, tapi tempat nongkrong kekinian yang selalu menjadi trend setter anak muda, berbagai outlet brand brand besar ada di sini, prodik fashion, sport, outdor, kecantikan kebutuhan rumah tangga banyak berlimpah. Tapi... ya harganya juga menyesuaikan donk...;29
https://lh3.googleusercontent.com/a-/ALV-UjWWFe1vaDKG79wSFCMvZ2ccVENtNaYBbCUAeWQ_quodUQpT=w45-h45-p-rp-mo-ba5-br100;Maulana Muhtadi;1;1;1;1;0;4;3 minggu lalu;Tempat ini merupakan pusat perbelanjaan  yang besar dengan konsep seperti pedestrian atau seolah kita berjalan jalan di jalanan kota namun semuanya dalam satu lokasi gedung. Di bagian atas kalian bisa jalan jalan dengan suasana asri seperti …;0
https://lh3.googleusercontent.com/a-/ALV-UjV5adV71AlhZkWjOTsI3q9lB1WSLeEl76sOD-KIFpQJKQ=w45-h45-p-rp-mo-ba3-br100;Adek Trisno;1;1;1;1;0;4;3 minggu lalu;Mall yang cukup unik dan besar di Bandung, menarik untuk didatangi karena ada banyak store dan resto, ada permainan ice skating dan rooftop untuk bersantai-santai, hanya saja akses ke sini lumayan macet.;0
https://lh3.googleusercontent.com/a-/ALV-UjVVB_UQjme2L7VibgcS3Kz_FN43T8xPK9A0Y2yfahVn9rA=w45-h45-p-rp-mo-ba2-br100;Hari;1;1;1;0;0;3;3 minggu lalu;Kalau bukan karena ada perlu ke Mall ini, males banget sih karena jalur kesini amit2 macet nya! dari buah batu ke PVJ 2 jam;0
https://lh3.googleusercontent.com/a-/ALV-UjVu_H0EJLI5eow4XaBQDwetNXxhlK_6wzjBIg00iF_6SQ=w45-h45-p-rp-mo-br100;Mustika Dian Hayati;1;1;1;0;0;3;3 minggu lalu;sudah hampir 10th lebih sejak terakhir saya kesini.. tidak sebagus dulu, sepertinya agak sedikit kurang terawat;0
